img_id,data_point_0,data_point_1,difference,difference_from_mean
304,1700660373573,1700660373653,-80,25.0
305,1700660382614,1700660382725,-111,-6.0
306,1700660367441,1700660367522,-81,24.0
307,1700660372673,1700660372762,-89,16.0
308,1700660372874,1700660372983,-109,-4.0
309,1700660367495,1700660367606,-111,-6.0
310,1700660382056,1700660382167,-111,-6.0
311,1700660373124,1700660373236,-112,-7.0
312,1700660382167,1700660382249,-82,23.0
313,1700660376623,1700660376737,-114,-9.0
314,1700660379592,1700660379701,-109,-4.0
315,1700660376876,1700660376988,-112,-7.0
316,1700660379701,1700660379818,-117,-12.0
317,1700660379784,1700660379897,-113,-8.0
318,1700660376009,1700660376117,-108,-3.0
319,1700660364049,1700660364167,-118,-13.0
320,1700660364167,1700660364247,-80,25.0
321,1700660387794,1700660387877,-83,22.0
322,1700660376259,1700660376370,-111,-6.0
323,1700660387993,1700660388079,-86,19.0
324,1700660363966,1700660364049,-83,22.0
325,1700660385450,1700660385527,-77,28.0
326,1700660385527,1700660385639,-112,-7.0
327,1700660388218,1700660388327,-109,-4.0
328,1700660385527,1700660385612,-85,20.0
329,1700660388218,1700660388327,-109,-4.0
330,1700660387965,1700660388079,-114,-9.0
331,1700660385414,1700660385500,-86,19.0
332,1700660363942,1700660364049,-107,-2.0
333,1700660364139,1700660364247,-108,-3.0
334,1700660376232,1700660376355,-123,-18.0
335,1700660387768,1700660387877,-109,-4.0
336,1700660376009,1700660376117,-108,-3.0
337,1700660364031,1700660364139,-108,-3.0
338,1700660379818,1700660379926,-108,-3.0
339,1700660379732,1700660379841,-109,-4.0
340,1700660376904,1700660376988,-84,21.0
341,1700660379622,1700660379732,-110,-5.0
342,1700660376650,1700660376765,-115,-10.0
343,1700660373124,1700660373207,-83,22.0
344,1700660382113,1700660382249,-136,-31.0
345,1700660382025,1700660382142,-117,-12.0
346,1700660372874,1700660372983,-109,-4.0
347,1700660367495,1700660367606,-111,-6.0
348,1700660367408,1700660367522,-114,-9.0
349,1700660382590,1700660382697,-107,-2.0
350,1700660372617,1700660372733,-116,-11.0
351,1700660373605,1700660373682,-77,28.0
352,1700660373349,1700660373457,-108,-3.0
353,1700660381383,1700660381465,-82,23.0
354,1700660381465,1700660381578,-113,-8.0
355,1700660370464,1700660370548,-84,21.0
356,1700660370658,1700660370744,-86,19.0
357,1700660381272,1700660381383,-111,-6.0
358,1700660369397,1700660369510,-113,-8.0
359,1700660369485,1700660369594,-109,-4.0
360,1700660370893,1700660370970,-77,28.0
361,1700660370070,1700660370154,-84,21.0
362,1700660370125,1700660370268,-143,-38.0
363,1700660366575,1700660366709,-134,-29.0
364,1700660384715,1700660384859,-144,-39.0
365,1700660384859,1700660384937,-78,27.0
366,1700660366013,1700660366150,-137,-32.0
367,1700660374027,1700660374103,-76,29.0
368,1700660374215,1700660374325,-110,-5.0
369,1700660366150,1700660366235,-85,20.0
370,1700660377068,1700660377156,-88,17.0
371,1700660377156,1700660377266,-110,-5.0
372,1700660385303,1700660385385,-82,23.0
373,1700660366742,1700660366852,-110,-5.0
374,1700660377600,1700660377717,-117,-12.0
375,1700660366824,1700660366966,-142,-37.0
376,1700660378249,1700660378329,-80,25.0
