img_id,data_point_0,data_point_1,difference,difference_from_mean
207,1700660040878,1700660040963,-85,16.0
208,1700660040764,1700660040878,-114,-13.0
209,1700660037488,1700660037600,-112,-11.0
210,1700660037408,1700660037488,-80,21.0
211,1700660037266,1700660037378,-112,-11.0
212,1700660037305,1700660037432,-127,-26.0
213,1700660037432,1700660037519,-87,14.0
214,1700660037519,1700660037600,-81,20.0
215,1700660040764,1700660040878,-114,-13.0
216,1700660040878,1700660040991,-113,-12.0
217,1700660041297,1700660041407,-110,-9.0
218,1700660038639,1700660038747,-108,-7.0
219,1700660038191,1700660038300,-109,-8.0
220,1700660038082,1700660038191,-109,-8.0
221,1700660038216,1700660038331,-115,-14.0
222,1700660038105,1700660038216,-111,-10.0
223,1700660040736,1700660040849,-113,-12.0
224,1700660040849,1700660040963,-114,-13.0
225,1700660040655,1700660040736,-81,20.0
226,1700660037967,1700660038082,-115,-14.0
227,1700660037461,1700660037547,-86,15.0
228,1700660037547,1700660037658,-111,-10.0
229,1700660037547,1700660037631,-84,17.0
230,1700660037432,1700660037547,-115,-14.0
231,1700660037967,1700660038082,-115,-14.0
232,1700660040625,1700660040736,-111,-10.0
233,1700660040849,1700660040933,-84,17.0
234,1700660040736,1700660040849,-113,-12.0
235,1700660038105,1700660038216,-111,-10.0
236,1700660038216,1700660038300,-84,17.0
237,1700660038833,1700660038915,-82,19.0
238,1700660039251,1700660039339,-88,13.0
239,1700660039001,1700660039111,-110,-9.0
240,1700660039730,1700660039815,-85,16.0
241,1700660039926,1700660040040,-114,-13.0
242,1700660036815,1700660036930,-115,-14.0
243,1700660036344,1700660036462,-118,-17.0
244,1700660036595,1700660036680,-85,16.0
245,1700660036564,1700660036646,-82,19.0
246,1700660036815,1700660036903,-88,13.0
247,1700660039926,1700660040040,-114,-13.0
248,1700660039700,1700660039786,-86,15.0
249,1700660039001,1700660039111,-110,-9.0
250,1700660039251,1700660039339,-88,13.0
251,1700660038776,1700660038915,-139,-38.0
252,1700660039452,1700660039591,-139,-38.0
