img_id,data_point_0,data_point_1,difference,difference_from_mean
220,1700659096913,1700659097050,-137,-0.0
221,1700659097022,1700659097161,-139,-2.0
222,1700659096937,1700659097079,-142,-5.0
223,1700659099569,1700659099709,-140,-3.0
225,1700659099490,1700659099598,-108,29.0
226,1700659096773,1700659096937,-164,-27.0
227,1700659096269,1700659096409,-140,-3.0
228,1700659096381,1700659096520,-139,-2.0
229,1700659096352,1700659096494,-142,-5.0
230,1700659096269,1700659096381,-112,25.0
231,1700659096797,1700659096937,-140,-3.0
232,1700659099459,1700659099598,-139,-2.0
233,1700659099653,1700659099793,-140,-3.0
234,1700659099543,1700659099686,-143,-6.0
235,1700659096937,1700659097050,-113,24.0
236,1700659097022,1700659097161,-139,-2.0
237,1700659097640,1700659097777,-137,-0.0
238,1700659098057,1700659098200,-143,-6.0
240,1700659098534,1700659098677,-143,-6.0
241,1700659098761,1700659098901,-140,-3.0
242,1700659095622,1700659095763,-141,-4.0
243,1700659095178,1700659095317,-139,-2.0
244,1700659095401,1700659095537,-136,1.0
245,1700659095401,1700659095537,-136,1.0
246,1700659095622,1700659095763,-141,-4.0
247,1700659098761,1700659098901,-140,-3.0
248,1700659098534,1700659098649,-115,22.0
249,1700659097834,1700659097945,-111,26.0
250,1700659098057,1700659098200,-143,-6.0
251,1700659097640,1700659097754,-114,23.0
252,1700659098309,1700659098450,-141,-4.0
253,1700659097864,1700659098005,-141,-4.0
254,1700659098057,1700659098226,-169,-32.0
255,1700659098954,1700659099093,-139,-2.0
256,1700659098731,1700659098869,-138,-1.0
257,1700659098506,1700659098618,-112,25.0
258,1700659095401,1700659095567,-166,-29.0
261,1700659095454,1700659095567,-113,24.0
262,1700659098506,1700659098649,-143,-6.0
263,1700659098731,1700659098869,-138,-1.0
264,1700659098985,1700659099120,-135,2.0
265,1700659098089,1700659098257,-168,-31.0
266,1700659097864,1700659098005,-141,-4.0
267,1700659098309,1700659098420,-111,26.0
268,1700659098450,1700659098593,-143,-6.0
269,1700659097945,1700659098089,-144,-7.0
270,1700659098029,1700659098170,-141,-4.0
271,1700659098649,1700659098813,-164,-27.0
272,1700659098565,1700659098704,-139,-2.0
273,1700659099152,1700659099265,-113,24.0
274,1700659095368,1700659095511,-143,-6.0
275,1700659095258,1700659095401,-143,-6.0
276,1700659095258,1700659095401,-143,-6.0
277,1700659095368,1700659095481,-113,24.0
278,1700659099120,1700659099265,-145,-8.0
279,1700659098534,1700659098704,-170,-33.0
280,1700659098649,1700659098788,-139,-2.0
281,1700659098029,1700659098170,-141,-4.0
282,1700659097919,1700659098057,-138,-1.0
283,1700659098479,1700659098618,-139,-2.0
284,1700659097976,1700659098113,-137,-0.0
285,1700659097892,1700659098029,-137,-0.0
286,1700659097777,1700659097919,-142,-5.0
287,1700659098593,1700659098731,-138,-1.0
288,1700659098704,1700659098813,-109,28.0
289,1700659095201,1700659095368,-167,-30.0
290,1700659095317,1700659095454,-137,-0.0
291,1700659095817,1700659095931,-114,23.0
292,1700659095817,1700659095931,-114,23.0
293,1700659095342,1700659095481,-139,-2.0
294,1700659095231,1700659095368,-137,-0.0
295,1700659098704,1700659098843,-139,-2.0
296,1700659098618,1700659098731,-113,24.0
297,1700659097809,1700659097945,-136,1.0
298,1700659097919,1700659098029,-110,27.0
299,1700659097976,1700659098142,-166,-29.0
