img_id,data_point_0,data_point_1,difference,difference_from_mean
215,1700659185390,1700659186007,-617,-53.0
216,1700659185505,1700659186120,-615,-51.0
217,1700659186007,1700659186511,-504,60.0
218,1700659183207,1700659183880,-673,-109.0
219,1700659182788,1700659183402,-614,-50.0
220,1700659182757,1700659183317,-560,4.0
221,1700659182844,1700659183432,-588,-24.0
222,1700659182757,1700659183345,-588,-24.0
223,1700659185390,1700659185977,-587,-23.0
225,1700659185305,1700659185865,-560,4.0
226,1700659182677,1700659183175,-498,66.0
227,1700659182142,1700659182677,-535,29.0
228,1700659182201,1700659182757,-556,8.0
229,1700659182201,1700659182757,-556,8.0
230,1700659182142,1700659182644,-502,62.0
231,1700659182677,1700659183207,-530,34.0
232,1700659185280,1700659185865,-585,-21.0
234,1700659185390,1700659185949,-559,5.0
235,1700659182757,1700659183317,-560,4.0
236,1700659182844,1700659183432,-588,-24.0
237,1700659183459,1700659184046,-587,-23.0
238,1700659183906,1700659184467,-561,3.0
239,1700659183736,1700659184241,-505,59.0
240,1700659184326,1700659184941,-615,-51.0
241,1700659184664,1700659185168,-504,60.0
242,1700659181497,1700659182032,-535,29.0
243,1700659180996,1700659181583,-587,-23.0
244,1700659181273,1700659181809,-536,28.0
245,1700659181273,1700659181780,-507,57.0
247,1700659184633,1700659185168,-535,29.0
248,1700659184326,1700659184913,-587,-23.0
249,1700659183736,1700659184215,-479,85.0
250,1700659183906,1700659184467,-561,3.0
251,1700659183459,1700659184020,-561,3.0
252,1700659184186,1700659184719,-533,31.0
253,1700659183765,1700659184241,-476,88.0
254,1700659183935,1700659184494,-559,5.0
255,1700659184776,1700659185362,-586,-22.0
256,1700659184633,1700659185113,-480,84.0
257,1700659184326,1700659184884,-558,6.0
258,1700659181304,1700659181834,-530,34.0
259,1700659181022,1700659181583,-561,3.0
260,1700659181022,1700659181608,-586,-22.0
261,1700659181304,1700659181834,-530,34.0
262,1700659184326,1700659184913,-587,-23.0
263,1700659184633,1700659185140,-507,57.0
264,1700659184776,1700659185362,-586,-22.0
265,1700659183935,1700659184494,-559,5.0
266,1700659183765,1700659184272,-507,57.0
267,1700659184186,1700659184692,-506,58.0
268,1700659184297,1700659184857,-560,4.0
269,1700659183849,1700659184354,-505,59.0
270,1700659183906,1700659184440,-534,30.0
271,1700659184522,1700659185081,-559,5.0
272,1700659184326,1700659184969,-643,-79.0
273,1700659184969,1700659185530,-561,3.0
274,1700659181273,1700659181780,-507,57.0
275,1700659181080,1700659181664,-584,-20.0
276,1700659181048,1700659181664,-616,-52.0
277,1700659181080,1700659181748,-668,-104.0
278,1700659184969,1700659185530,-561,3.0
279,1700659184326,1700659184941,-615,-51.0
280,1700659184522,1700659185056,-534,30.0
281,1700659183849,1700659184410,-561,3.0
283,1700659184297,1700659184884,-587,-23.0
284,1700659183849,1700659184384,-535,29.0
285,1700659183765,1700659184297,-532,32.0
286,1700659183570,1700659184186,-616,-52.0
287,1700659184384,1700659185001,-617,-53.0
289,1700659181022,1700659181608,-586,-22.0
290,1700659181080,1700659181722,-642,-78.0
291,1700659181722,1700659182201,-479,85.0
292,1700659181722,1700659182201,-479,85.0
293,1700659181080,1700659181748,-668,-104.0
294,1700659181048,1700659181640,-592,-28.0
296,1700659184384,1700659185001,-617,-53.0
297,1700659183736,1700659184215,-479,85.0
299,1700659183849,1700659184410,-561,3.0
