img_id,data_point_0,data_point_1,difference,difference_from_mean
279,1700660581244,1700660581328,-84,-7.0
280,1700660581356,1700660581415,-59,18.0
281,1700660580713,1700660580798,-85,-8.0
282,1700660580603,1700660580686,-83,-6.0
283,1700660581159,1700660581244,-85,-8.0
284,1700660580659,1700660580740,-81,-4.0
285,1700660580571,1700660580659,-88,-11.0
286,1700660580459,1700660580545,-86,-9.0
287,1700660581271,1700660581356,-85,-8.0
288,1700660581384,1700660581443,-59,18.0
289,1700660577915,1700660577996,-81,-4.0
290,1700660578024,1700660578082,-58,19.0
291,1700660578473,1700660578556,-83,-6.0
292,1700660578473,1700660578556,-83,-6.0
293,1700660578024,1700660578108,-84,-7.0
294,1700660577915,1700660577996,-81,-4.0
295,1700660581384,1700660581469,-85,-8.0
296,1700660581271,1700660581356,-85,-8.0
297,1700660580459,1700660580571,-112,-35.0
298,1700660580603,1700660580659,-56,21.0
299,1700660580686,1700660580771,-85,-8.0
