img_id,data_point_0,data_point_1,difference,difference_from_mean
244,1700597150742,1700597150853,-111,8.0
245,1700597150853,1700597150939,-86,33.0
246,1700597150853,1700597150967,-114,5.0
247,1700597150742,1700597150853,-111,8.0
248,1700597151441,1700597151584,-143,-24.0
249,1700597151386,1700597151470,-84,35.0
250,1700597154606,1700597154716,-110,9.0
251,1700597154128,1700597154242,-114,5.0
252,1700597154017,1700597154161,-144,-25.0
253,1700597154801,1700597154944,-143,-24.0
254,1700597154716,1700597154831,-115,4.0
255,1700597155280,1700597155390,-110,9.0
256,1700597155361,1700597155501,-140,-21.0
257,1700597157321,1700597157463,-142,-23.0
258,1700597157547,1700597157685,-138,-19.0
259,1700597155472,1700597155586,-114,5.0
260,1700597152088,1700597152171,-83,36.0
261,1700597152171,1700597152285,-114,5.0
262,1700597151861,1700597152000,-139,-20.0
263,1700597151638,1700597151778,-140,-21.0
264,1700597155420,1700597155530,-110,9.0
265,1700597155221,1700597155307,-86,33.0
266,1700597157824,1700597157937,-113,6.0
267,1700597157741,1700597157824,-83,36.0
268,1700597154913,1700597155084,-171,-52.0
269,1700597154105,1700597154216,-111,8.0
270,1700597154270,1700597154411,-141,-22.0
271,1700597154525,1700597154633,-108,11.0
272,1700597151441,1700597151554,-113,6.0
273,1700597150994,1700597151104,-110,9.0
274,1700597151218,1700597151329,-111,8.0
275,1700597151218,1700597151357,-139,-20.0
276,1700597150994,1700597151132,-138,-19.0
277,1700597151441,1700597151554,-113,6.0
278,1700597154525,1700597154661,-136,-17.0
279,1700597154299,1700597154411,-112,7.0
280,1700597154105,1700597154216,-111,8.0
281,1700597157741,1700597157855,-114,5.0
282,1700597154972,1700597155084,-112,7.0
283,1700597155221,1700597155334,-113,6.0
284,1700597157824,1700597157968,-144,-25.0
285,1700597155420,1700597155558,-138,-19.0
286,1700597151665,1700597151778,-113,6.0
287,1700597151920,1700597152029,-109,10.0
288,1700597152088,1700597152226,-138,-19.0
289,1700597151613,1700597151750,-137,-18.0
290,1700597151861,1700597152000,-139,-20.0
291,1700597157601,1700597157713,-112,7.0
292,1700597154999,1700597155137,-138,-19.0
293,1700597157713,1700597157824,-111,8.0
294,1700597157798,1700597157908,-110,9.0
295,1700597155248,1700597155361,-113,6.0
296,1700597154744,1700597154857,-113,6.0
297,1700597154606,1700597154690,-84,35.0
298,1700597154329,1700597154465,-136,-17.0
299,1700597150798,1700597150881,-83,36.0
300,1700597151192,1700597151329,-137,-18.0
301,1700597150994,1700597151104,-110,9.0
302,1700597150939,1700597151079,-140,-21.0
303,1700597151192,1700597151304,-112,7.0
304,1700597150742,1700597150881,-139,-20.0
305,1700597154329,1700597154438,-109,10.0
306,1700597154576,1700597154661,-85,34.0
307,1700597154777,1700597154887,-110,9.0
308,1700597157798,1700597157908,-110,9.0
309,1700597155248,1700597155334,-86,33.0
310,1700597154999,1700597155109,-110,9.0
311,1700597157685,1700597157798,-113,6.0
312,1700597157601,1700597157713,-112,7.0
313,1700597151861,1700597151975,-114,5.0
314,1700597151613,1700597151750,-137,-18.0
315,1700597152088,1700597152199,-111,8.0
316,1700597151696,1700597151809,-113,6.0
317,1700597151809,1700597151920,-111,8.0
318,1700597152257,1700597152366,-109,10.0
319,1700597157601,1700597157741,-140,-21.0
320,1700597155054,1700597155167,-113,6.0
321,1700597155137,1700597155280,-143,-24.0
322,1700597157824,1700597157968,-144,-25.0
323,1700597157407,1700597157547,-140,-21.0
324,1700597154913,1700597155054,-141,-22.0
325,1700597154494,1700597154606,-112,7.0
326,1700597154382,1700597154494,-112,7.0
327,1700597151132,1700597151249,-117,2.0
328,1700597150994,1700597151132,-138,-19.0
329,1700597150881,1700597151050,-169,-50.0
330,1700597150881,1700597151050,-169,-50.0
331,1700597151023,1700597151164,-141,-22.0
332,1700597151132,1700597151249,-117,2.0
333,1700597154411,1700597154525,-114,5.0
334,1700597154525,1700597154633,-108,11.0
335,1700597154913,1700597155025,-112,7.0
336,1700597157463,1700597157547,-84,35.0
337,1700597155196,1700597155280,-84,35.0
338,1700597157885,1700597157995,-110,9.0
339,1700597157633,1700597157771,-138,-19.0
340,1700597155109,1700597155196,-87,32.0
341,1700597152285,1700597152396,-111,8.0
342,1700597151809,1700597151920,-111,8.0
343,1700597151696,1700597151834,-138,-19.0
344,1700597151809,1700597151944,-135,-16.0
345,1700597151722,1700597151861,-139,-20.0
346,1700597155137,1700597155248,-111,8.0
347,1700597155054,1700597155167,-113,6.0
348,1700597157660,1700597157798,-138,-19.0
349,1700597155586,1700597155725,-139,-20.0
350,1700597154353,1700597154494,-141,-22.0
351,1700597154494,1700597154576,-82,37.0
352,1700597154270,1700597154382,-112,7.0
353,1700597151613,1700597151722,-109,10.0
354,1700597151079,1700597151192,-113,6.0
355,1700597151164,1700597151304,-140,-21.0
356,1700597151164,1700597151276,-112,7.0
357,1700597151079,1700597151164,-85,34.0
358,1700597151613,1700597151722,-109,10.0
359,1700597154242,1700597154382,-140,-21.0
360,1700597154465,1700597154576,-111,8.0
361,1700597154353,1700597154465,-112,7.0
362,1700597155586,1700597155698,-112,7.0
363,1700597155025,1700597155137,-112,7.0
364,1700597157660,1700597157771,-111,8.0
365,1700597157885,1700597157995,-110,9.0
366,1700597155137,1700597155248,-111,8.0
367,1700597151722,1700597151834,-112,7.0
368,1700597151809,1700597151944,-135,-16.0
369,1700597152421,1700597152562,-141,-22.0
370,1700597152872,1700597152984,-112,7.0
371,1700597152649,1700597152759,-110,9.0
372,1700597156428,1700597156538,-110,9.0
373,1700597157264,1700597157376,-112,7.0
374,1700597156791,1700597156930,-139,-20.0
375,1700597156232,1700597156370,-138,-19.0
376,1700597156033,1700597156117,-84,35.0
377,1700597156734,1700597156818,-84,35.0
378,1700597153345,1700597153457,-112,7.0
379,1700597153569,1700597153680,-111,8.0
380,1700597150434,1700597150545,-111,8.0
382,1700597150209,1700597150322,-113,6.0
383,1700597150209,1700597150322,-113,6.0
384,1700597150377,1700597150545,-168,-49.0
385,1700597153569,1700597153680,-111,8.0
386,1700597153321,1700597153428,-107,12.0
387,1700597156005,1700597156090,-85,34.0
388,1700597156679,1700597156818,-139,-20.0
389,1700597156764,1700597156905,-141,-22.0
390,1700597156232,1700597156340,-108,11.0
391,1700597157264,1700597157376,-112,7.0
392,1700597156428,1700597156567,-139,-20.0
393,1700597152617,1700597152733,-116,3.0
394,1700597152845,1700597152984,-139,-20.0
395,1700597152421,1700597152534,-113,6.0
396,1700597153092,1700597153232,-140,-21.0
397,1700597152649,1700597152784,-135,-16.0
398,1700597152928,1700597153010,-82,37.0
399,1700597155755,1700597155867,-112,7.0
400,1700597156734,1700597156849,-115,4.0
401,1700597155949,1700597156063,-114,5.0
402,1700597156204,1700597156312,-108,11.0
403,1700597156818,1700597156930,-112,7.0
404,1700597153739,1700597153877,-138,-19.0
405,1700597153517,1700597153654,-137,-18.0
406,1700597153291,1700597153404,-113,6.0
407,1700597150209,1700597150353,-144,-25.0
410,1700597150237,1700597150353,-116,3.0
411,1700597153291,1700597153428,-137,-18.0
412,1700597153517,1700597153654,-137,-18.0
413,1700597153767,1700597153877,-110,9.0
