img_id,data_point_0,data_point_1,difference,difference_from_mean
190,1700654992307,1700654994435,-2128,-105.0
191,1700654988971,1700654990875,-1904,119.0
192,1700654989003,1700654991295,-2292,-269.0
193,1700654988971,1700654991072,-2101,-78.0
194,1700654988971,1700654991072,-2101,-78.0
195,1700654989003,1700654991295,-2292,-269.0
196,1700654988945,1700654990875,-1930,93.0
197,1700654992307,1700654994404,-2097,-74.0
198,1700654992895,1700654994670,-1775,248.0
199,1700654992895,1700654994880,-1985,38.0
200,1700654989701,1700654991967,-2266,-243.0
201,1700654989676,1700654991717,-2041,-18.0
202,1700654989701,1700654992194,-2493,-470.0
203,1700654989676,1700654991799,-2123,-100.0
204,1700654989701,1700654991885,-2184,-161.0
205,1700654990372,1700654992361,-1989,34.0
206,1700654992923,1700654995051,-2128,-105.0
207,1700654992895,1700654994598,-1703,320.0
208,1700654992307,1700654994491,-2184,-161.0
209,1700654988971,1700654991214,-2243,-220.0
210,1700654988971,1700654991133,-2162,-139.0
211,1700654988971,1700654991015,-2044,-21.0
212,1700654988971,1700654991053,-2082,-59.0
213,1700654988971,1700654991133,-2162,-139.0
214,1700654989003,1700654991241,-2238,-215.0
215,1700654992307,1700654994518,-2211,-188.0
216,1700654992895,1700654994598,-1703,320.0
217,1700654992923,1700654995024,-2101,-78.0
218,1700654990372,1700654992361,-1989,34.0
219,1700654989701,1700654991912,-2211,-188.0
220,1700654989676,1700654991799,-2123,-100.0
221,1700654989701,1700654991941,-2240,-217.0
222,1700654989701,1700654991829,-2128,-105.0
223,1700654992307,1700654994491,-2184,-161.0
224,1700654992307,1700654994586,-2279,-256.0
225,1700654992307,1700654994377,-2070,-47.0
226,1700654989676,1700654991688,-2012,11.0
227,1700654988971,1700654991183,-2212,-189.0
228,1700654989003,1700654991267,-2264,-241.0
229,1700654989003,1700654991267,-2264,-241.0
230,1700654988971,1700654991157,-2186,-163.0
231,1700654989676,1700654991717,-2041,-18.0
232,1700654992307,1700654994350,-2043,-20.0
233,1700654992307,1700654994545,-2238,-215.0
234,1700654992307,1700654994460,-2153,-130.0
235,1700654989701,1700654991829,-2128,-105.0
236,1700654989701,1700654991941,-2240,-217.0
237,1700654990372,1700654992531,-2159,-136.0
238,1700654991492,1700654992978,-1486,537.0
239,1700654990430,1700654992731,-2301,-278.0
240,1700654991521,1700654993455,-1934,89.0
241,1700654991550,1700654993676,-2126,-103.0
242,1700654988945,1700654990538,-1593,430.0
243,1700654988216,1700654990065,-1849,174.0
244,1700654988245,1700654990315,-2070,-47.0
245,1700654988245,1700654990288,-2043,-20.0
246,1700654988945,1700654990538,-1593,430.0
247,1700654991550,1700654993651,-2101,-78.0
248,1700654991521,1700654993426,-1905,118.0
249,1700654990430,1700654992731,-2301,-278.0
250,1700654991492,1700654992947,-1455,568.0
251,1700654990372,1700654992531,-2159,-136.0
252,1700654991521,1700654993201,-1680,343.0
253,1700654990430,1700654992756,-2326,-303.0
254,1700654991492,1700654992978,-1486,537.0
255,1700654991550,1700654993872,-2322,-299.0
256,1700654991550,1700654993619,-2069,-46.0
257,1700654991521,1700654993402,-1881,142.0
258,1700654988245,1700654990315,-2070,-47.0
259,1700654988216,1700654990100,-1884,139.0
260,1700654988216,1700654990120,-1904,119.0
261,1700654988245,1700654990344,-2099,-76.0
262,1700654991521,1700654993402,-1881,142.0
263,1700654991550,1700654993651,-2101,-78.0
264,1700654991550,1700654993872,-2322,-299.0
265,1700654991492,1700654993006,-1514,509.0
266,1700654990430,1700654992780,-2350,-327.0
267,1700654991492,1700654993201,-1709,314.0
268,1700654991521,1700654993369,-1848,175.0
269,1700654990430,1700654992839,-2409,-386.0
270,1700654991492,1700654992947,-1455,568.0
271,1700654991521,1700654993567,-2046,-23.0
272,1700654991521,1700654993480,-1959,64.0
273,1700654992251,1700654994039,-1788,235.0
274,1700654988245,1700654990288,-2043,-20.0
275,1700654988216,1700654990175,-1959,64.0
276,1700654988216,1700654990148,-1932,91.0
277,1700654988245,1700654990259,-2014,9.0
278,1700654992251,1700654994039,-1788,235.0
279,1700654991521,1700654993455,-1934,89.0
280,1700654991521,1700654993567,-2046,-23.0
281,1700654991492,1700654992923,-1431,592.0
282,1700654990430,1700654992839,-2409,-386.0
283,1700654991521,1700654993369,-1848,175.0
284,1700654991492,1700654992895,-1403,620.0
285,1700654990430,1700654992780,-2350,-327.0
286,1700654990430,1700654992696,-2266,-243.0
287,1700654991521,1700654993480,-1959,64.0
288,1700654991521,1700654993567,-2046,-23.0
289,1700654988216,1700654990120,-1904,119.0
290,1700654988245,1700654990231,-1986,37.0
291,1700654988945,1700654990678,-1733,290.0
292,1700654988945,1700654990710,-1765,258.0
293,1700654988245,1700654990231,-1986,37.0
294,1700654988216,1700654990148,-1932,91.0
295,1700654991550,1700654993619,-2069,-46.0
296,1700654991521,1700654993509,-1988,35.0
297,1700654990430,1700654992696,-2266,-243.0
298,1700654990430,1700654992812,-2382,-359.0
299,1700654991492,1700654992923,-1431,592.0
